1881	6.12534999847
1880	6.12435102463
1879	6.10734891891
1878	6.09434914589
1877	6.1103489399
1876	6.07634806633
1875	6.13035011292
1874	6.03634595871
1873	6.08434796333
1872	6.11234903336
1871	6.26435899734
1870	6.38536500931
1869	6.73738503456
1868	6.32836198807
1867	6.20235514641
1866	6.06834697723
1865	6.15635204315
1864	6.5723760128
1863	6.49337100983
1862	6.34036302567
1861	6.35536408424
1860	6.27735900879
1859	6.26635813713
1858	6.27035903931
1857	6.27135896683
1856	6.28035902977
1855	6.30836081505
1854	6.69038200378
1853	6.26335883141
1852	7.06240296364
1851	6.33336305618
1850	6.36536407471
1849	6.52937316895
1848	6.32936191559
1847	6.32036209106
1846	6.18935394287
1845	6.19435405731
1844	6.27235889435
1843	6.33436179161
1842	6.13435101509
1841	7.12040710449
1840	6.33136296272
1839	6.41436600685
1838	6.42336678505
1837	6.28836011887
1836	6.12934994698
1835	6.74638605118
1834	6.63437986374
1833	6.39636588097
1832	6.39936590195
1831	6.19335389137
1830	6.14735198021
1829	6.43836808205
1828	6.45636892319
1827	6.28336000443
1826	6.16735196114
1825	6.24535799026
1824	6.42936706543
1823	6.68238210678
1822	6.74238586426
1821	6.13035106659
1820	6.08834791183
1819	6.5633752346
1818	6.63737988472
1817	6.93639707565
1816	6.65137982368
1815	6.05034589767
1814	5.88533711433
1813	5.82533288002
1812	5.92933917046
1811	6.78438782692
1810	6.29236006737
1809	6.31236076355
1808	6.41236710548
1807	6.26735901833
1806	6.43236804008
1805	6.08034706116
1804	6.33036184311
1803	6.59437799454
1802	6.5963768959
1801	6.0383450985
1800	5.94633984566
1799	5.76133012772
1798	5.65632390976
1797	5.7013258934
1796	5.64632320404
1795	5.69132494926
1794	5.58432006836
1793	5.63232207298
1792	5.60932087898
1791	5.63832187653
1790	5.629322052
1789	5.67832517624
1788	5.76332998276
1787	5.65832304955
1786	5.59132003784
1785	5.59832000732
1784	5.5583178997
1783	5.57131910324
1782	5.5543179512
1781	5.54131698608
1780	5.49431395531
1779	5.61132097244
1778	5.52331590652
1777	5.50531506538
1776	5.52331590652
1775	5.53231596947
1774	5.54331707954
1773	5.49131393433
1772	5.4953148365
1771	5.47231197357
1770	5.47631406784
1769	5.45931196213
1768	5.44831204414
1767	5.40530896187
1766	5.46531200409
1765	5.44831180573
1764	5.43731117249
1763	5.43731093407
1762	5.55331802368
1761	5.43931102753
1760	5.42830991745
1759	5.44531202316
1758	5.42031002045
1757	5.41631007195
1756	5.40430903435
1755	5.38430786133
1754	5.39730811119
1753	5.37430787086
1752	5.37030696869
1751	5.36630702019
1750	5.3593070507
1749	5.35930585861
1748	5.35230612755
1747	5.33730506897
1746	5.33330583572
1745	5.38430714607
1744	5.34630584717
1743	5.30530405045
1742	5.31030416489
1741	5.30130290985
1740	5.31030297279
1739	5.29630303383
1738	5.29230308533
1737	5.28030204773
1736	5.27130198479
1735	5.27330112457
